restaurant id,category id,item id,category,item,serving size (oz),calories,calories from fat,total fat (g),total fat (% daily value),saturated fat (g),saturated fat (% daily value),trans fat (g),cholesterol (mg),cholesterol (% daily value),sodium (mg),sodium (% daily value),carbohydrates (g),carbohydrates (% daily value),dietary fiber (g),dietary fiber (% daily value),sugars (g),protein (g),vitamin a (% daily value),vitamin c (% daily value),calcium (% daily value),iron (% daily value)
1000,1.0,161,beverages,latte with sugar free french vanilla syrup (medium),16.0,260,90.0,10.0,16.0,6.0,30.0,0.0,30.0,11.0,190.0,8.0,29,10.0,1,5.0,15.0,12.0,10.0,0.0,35.0,0.0
1000,1.0,162,beverages,latte with sugar free french vanilla syrup (large),20.0,330,120.0,14.0,21.0,8.0,39.0,0.0,40.0,14.0,240.0,10.0,37,12.0,2,7.0,20.0,15.0,15.0,0.0,50.0,2.0
1000,1.0,163,beverages,nonfat latte (small),12.0,100,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,110.0,5.0,15,5.0,1,3.0,13.0,10.0,10.0,0.0,30.0,0.0
1000,1.0,164,beverages,nonfat latte (medium),16.0,130,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,135.0,6.0,19,6.0,1,4.0,16.0,12.0,15.0,0.0,40.0,0.0
1000,1.0,165,beverages,nonfat latte (large),20.0,170,0.0,0.5,1.0,0.0,0.0,0.0,10.0,3.0,180.0,7.0,25,8.0,1,6.0,21.0,16.0,15.0,0.0,50.0,2.0
1000,1.0,166,beverages,nonfat caramel latte (small),12.0,200,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,110.0,5.0,41,14.0,1,3.0,39.0,10.0,10.0,0.0,30.0,0.0
1000,1.0,167,beverages,nonfat caramel latte (medium),16.0,250,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,135.0,6.0,51,17.0,1,4.0,48.0,12.0,15.0,0.0,40.0,0.0
1000,1.0,168,beverages,nonfat caramel latte (large),20.0,310,0.0,0.5,1.0,0.0,0.0,0.0,10.0,3.0,180.0,7.0,63,21.0,1,6.0,59.0,16.0,15.0,0.0,50.0,2.0
1000,1.0,169,beverages,nonfat hazelnut latte (small),12.0,200,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,110.0,5.0,40,13.0,1,3.0,38.0,10.0,10.0,0.0,30.0,0.0
1000,1.0,170,beverages,nonfat hazelnut latte (medium),16.0,250,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,135.0,6.0,51,17.0,1,4.0,48.0,12.0,15.0,0.0,40.0,0.0
1000,1.0,171,beverages,nonfat hazelnut latte (large),20.0,310,0.0,0.5,1.0,0.0,0.0,0.0,10.0,3.0,180.0,7.0,63,21.0,1,6.0,59.0,16.0,15.0,0.0,50.0,2.0
1000,1.0,172,beverages,nonfat french vanilla latte (small),12.0,190,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,115.0,5.0,39,13.0,1,3.0,37.0,10.0,10.0,0.0,30.0,0.0
1000,1.0,173,beverages,nonfat french vanilla latte (medium),16.0,240,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,140.0,6.0,49,16.0,1,4.0,46.0,12.0,15.0,0.0,40.0,2.0
1000,1.0,174,beverages,nonfat french vanilla latte (large),20.0,300,0.0,0.5,1.0,0.0,0.0,0.0,10.0,3.0,180.0,8.0,60,20.0,1,6.0,56.0,16.0,15.0,0.0,50.0,2.0
1000,1.0,175,beverages,nonfat latte with sugar free french vanilla syrup (small),12.0,140,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,150.0,6.0,24,8.0,1,4.0,13.0,10.0,10.0,0.0,30.0,0.0
1000,1.0,176,beverages,nonfat latte with sugar free french vanilla syrup (medium),16.0,170,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,180.0,8.0,30,10.0,1,5.0,16.0,12.0,15.0,0.0,40.0,0.0
1000,1.0,177,beverages,nonfat latte with sugar free french vanilla syrup (large),20.0,220,0.0,0.5,1.0,0.0,0.0,0.0,10.0,3.0,240.0,10.0,38,13.0,2,7.0,21.0,16.0,15.0,0.0,50.0,2.0
1000,1.0,178,beverages,mocha (small),12.0,340,100.0,11.0,18.0,7.0,34.0,0.0,35.0,12.0,150.0,6.0,49,16.0,2,6.0,42.0,10.0,10.0,0.0,30.0,6.0
1000,1.0,179,beverages,mocha (medium),16.0,410,120.0,14.0,21.0,8.0,40.0,0.0,40.0,14.0,190.0,8.0,60,20.0,2,8.0,53.0,13.0,10.0,0.0,40.0,6.0
1000,1.0,180,beverages,mocha (large),20.0,500,150.0,17.0,26.0,10.0,49.0,0.5,50.0,17.0,240.0,10.0,72,24.0,2,10.0,63.0,16.0,15.0,0.0,50.0,8.0
1000,1.0,181,beverages,mocha with nonfat milk (small),12.0,270,30.0,3.5,5.0,2.0,11.0,0.0,15.0,5.0,150.0,6.0,49,16.0,2,6.0,43.0,11.0,10.0,0.0,35.0,6.0
1000,1.0,182,beverages,mocha with nonfat milk (medium),16.0,330,30.0,3.5,6.0,2.0,11.0,0.0,15.0,5.0,190.0,8.0,60,20.0,2,8.0,53.0,13.0,15.0,0.0,40.0,6.0
1000,1.0,183,beverages,mocha with nonfat milk (large),20.0,390,35.0,4.0,6.0,2.5,12.0,0.0,20.0,6.0,240.0,10.0,73,24.0,2,10.0,64.0,17.0,20.0,0.0,50.0,8.0
1000,1.0,184,beverages,caramel mocha (small),12.0,320,100.0,11.0,17.0,7.0,33.0,0.0,35.0,12.0,170.0,7.0,45,15.0,1,3.0,40.0,10.0,10.0,0.0,30.0,2.0
1000,1.0,185,beverages,caramel mocha (medium),16.0,390,120.0,14.0,21.0,8.0,40.0,0.5,40.0,14.0,220.0,9.0,55,18.0,1,4.0,50.0,12.0,15.0,0.0,40.0,2.0
1000,1.0,186,beverages,caramel mocha (large),20.0,480,150.0,17.0,26.0,10.0,49.0,0.5,50.0,17.0,270.0,11.0,66,22.0,1,5.0,60.0,16.0,15.0,0.0,50.0,4.0
1000,1.0,187,beverages,nonfat caramel mocha (small),12.0,250,30.0,3.5,5.0,2.0,10.0,0.0,15.0,5.0,170.0,7.0,45,15.0,1,3.0,41.0,10.0,10.0,0.0,35.0,2.0
1000,1.0,188,beverages,nonfat caramel mocha (medium),16.0,310,30.0,3.5,5.0,2.0,11.0,0.0,15.0,5.0,210.0,9.0,56,19.0,1,4.0,51.0,13.0,15.0,0.0,40.0,2.0
1000,1.0,189,beverages,nonfat caramel mocha (large),20.0,370,35.0,3.5,6.0,2.5,11.0,0.0,20.0,6.0,270.0,11.0,67,22.0,1,5.0,61.0,17.0,20.0,0.0,50.0,4.0
1000,1.0,190,beverages,hot chocolate (small),12.0,360,120.0,13.0,21.0,8.0,39.0,0.0,40.0,14.0,180.0,8.0,50,17.0,1,3.0,45.0,11.0,10.0,0.0,40.0,6.0
1000,1.0,191,beverages,hot chocolate (medium),16.0,440,140.0,16.0,25.0,9.0,47.0,0.5,50.0,16.0,220.0,9.0,61,20.0,1,4.0,56.0,14.0,15.0,0.0,45.0,6.0
1000,1.0,192,beverages,hot chocolate (large),20.0,540,180.0,20.0,31.0,12.0,58.0,0.5,60.0,20.0,280.0,12.0,73,24.0,1,5.0,68.0,17.0,20.0,0.0,60.0,8.0
1000,1.0,193,beverages,hot chocolate with nonfat milk (small),12.0,280,30.0,3.5,5.0,2.0,11.0,0.0,15.0,5.0,180.0,7.0,50,17.0,1,3.0,46.0,12.0,15.0,0.0,40.0,6.0
1000,1.0,194,beverages,hot chocolate with nonfat milk (medium),16.0,340,30.0,3.5,5.0,2.0,11.0,0.0,15.0,6.0,220.0,9.0,61,20.0,1,4.0,57.0,14.0,20.0,0.0,50.0,6.0
1000,1.0,195,beverages,hot chocolate with nonfat milk (large),20.0,400,35.0,3.5,6.0,2.5,12.0,0.0,20.0,7.0,280.0,12.0,74,25.0,1,5.0,69.0,19.0,25.0,0.0,60.0,8.0
1000,1.0,196,beverages,regular iced coffee (small),16.0,140,40.0,4.5,7.0,3.0,15.0,0.0,15.0,6.0,35.0,1.0,23,8.0,0,0.0,22.0,1.0,4.0,0.0,4.0,0.0
1000,1.0,197,beverages,regular iced coffee (medium),22.0,190,60.0,7.0,11.0,4.5,22.0,0.0,25.0,9.0,50.0,2.0,31,10.0,0,0.0,30.0,1.0,4.0,0.0,4.0,0.0
1000,1.0,198,beverages,regular iced coffee (large),32.0,270,80.0,9.0,14.0,6.0,29.0,0.0,35.0,12.0,75.0,3.0,47,16.0,0,0.0,45.0,2.0,6.0,0.0,8.0,0.0
1000,1.0,199,beverages,caramel iced coffee (small),16.0,130,40.0,4.5,7.0,3.0,15.0,0.0,15.0,6.0,35.0,2.0,22,7.0,0,0.0,21.0,1.0,4.0,0.0,4.0,0.0
1000,1.0,200,beverages,caramel iced coffee (medium),22.0,180,60.0,7.0,11.0,4.5,22.0,0.0,25.0,9.0,50.0,2.0,29,10.0,0,0.0,28.0,1.0,4.0,0.0,4.0,0.0
1000,1.0,201,beverages,caramel iced coffee (large),32.0,260,80.0,9.0,14.0,6.0,29.0,0.0,35.0,12.0,65.0,3.0,43,14.0,0,0.0,42.0,2.0,6.0,0.0,6.0,0.0
1000,1.0,202,beverages,hazelnut iced coffee (small),16.0,130,40.0,4.5,7.0,3.0,15.0,0.0,15.0,6.0,35.0,1.0,21,7.0,0,0.0,20.0,1.0,4.0,0.0,4.0,0.0
1000,1.0,203,beverages,hazelnut iced coffee (medium),22.0,180,60.0,7.0,11.0,4.5,22.0,0.0,25.0,9.0,50.0,2.0,29,10.0,0,0.0,28.0,1.0,4.0,0.0,4.0,0.0
1000,1.0,204,beverages,hazelnut iced coffee (large),32.0,250,80.0,9.0,14.0,6.0,29.0,0.0,35.0,12.0,75.0,3.0,43,14.0,0,0.0,41.0,2.0,6.0,0.0,8.0,0.0
1000,1.0,205,beverages,french vanilla iced coffee (small),16.0,120,40.0,4.5,7.0,3.0,15.0,0.0,15.0,6.0,40.0,2.0,20,7.0,0,0.0,19.0,1.0,4.0,0.0,4.0,0.0
1000,1.0,206,beverages,french vanilla iced coffee (medium),22.0,170,60.0,7.0,11.0,4.5,22.0,0.0,25.0,9.0,55.0,2.0,27,9.0,0,0.0,26.0,1.0,4.0,0.0,4.0,0.0
1000,1.0,207,beverages,french vanilla iced coffee (large),32.0,240,80.0,9.0,14.0,6.0,29.0,0.0,35.0,12.0,80.0,3.0,41,14.0,0,0.0,39.0,2.0,6.0,0.0,8.0,0.0
1000,1.0,208,beverages,iced coffee with sugar free french vanilla syrup (small),16.0,80,40.0,4.5,7.0,3.0,15.0,0.0,15.0,6.0,65.0,3.0,9,3.0,0,0.0,1.0,1.0,4.0,0.0,4.0,0.0
1000,1.0,209,beverages,iced coffee with sugar free french vanilla syrup (medium),22.0,120,60.0,7.0,11.0,4.5,22.0,0.0,25.0,9.0,90.0,4.0,12,4.0,0,0.0,2.0,1.0,4.0,0.0,4.0,0.0
1000,1.0,210,beverages,iced coffee with sugar free french vanilla syrup (large),32.0,160,80.0,9.0,14.0,6.0,29.0,0.0,35.0,12.0,135.0,6.0,18,6.0,0,0.0,2.0,2.0,6.0,0.0,8.0,0.0
1000,1.0,211,beverages,iced mocha (small),12.0,290,100.0,11.0,17.0,7.0,33.0,0.0,35.0,12.0,125.0,5.0,41,14.0,1,4.0,34.0,8.0,10.0,0.0,25.0,4.0
1000,1.0,212,beverages,iced mocha (medium),16.0,350,110.0,13.0,19.0,8.0,38.0,0.0,40.0,13.0,150.0,6.0,50,17.0,1,5.0,43.0,9.0,10.0,0.0,30.0,6.0
1000,1.0,213,beverages,iced mocha (large),22.0,480,150.0,16.0,25.0,10.0,49.0,0.5,50.0,17.0,220.0,9.0,70,23.0,2,8.0,62.0,14.0,15.0,0.0,40.0,8.0
1000,1.0,214,beverages,iced mocha with nonfat milk (small),12.0,240,45.0,5.0,8.0,3.0,16.0,0.0,20.0,7.0,125.0,5.0,41,14.0,1,4.0,35.0,8.0,10.0,0.0,25.0,4.0
1000,1.0,215,beverages,iced mocha with nonfat milk (medium),16.0,290,45.0,5.0,8.0,3.5,17.0,0.0,20.0,7.0,150.0,6.0,50,17.0,1,5.0,43.0,10.0,15.0,0.0,30.0,6.0
1000,1.0,216,beverages,iced mocha with nonfat milk (large),22.0,390,50.0,6.0,9.0,3.5,18.0,0.0,25.0,8.0,220.0,9.0,71,24.0,2,8.0,62.0,14.0,20.0,0.0,45.0,8.0
1000,1.0,217,beverages,iced caramel mocha (small),12.0,280,100.0,11.0,17.0,7.0,33.0,0.0,35.0,12.0,140.0,6.0,38,13.0,0,0.0,33.0,8.0,10.0,0.0,25.0,2.0
1000,1.0,218,beverages,iced caramel mocha (medium),16.0,340,110.0,13.0,19.0,7.0,37.0,0.0,40.0,13.0,170.0,7.0,46,15.0,1,2.0,41.0,9.0,10.0,0.0,30.0,2.0
1000,1.0,219,beverages,iced caramel mocha (large),22.0,460,150.0,16.0,25.0,10.0,48.0,0.5,50.0,17.0,250.0,10.0,65,22.0,1,3.0,59.0,13.0,15.0,0.0,40.0,4.0
1000,1.0,220,beverages,iced nonfat caramel mocha (small),12.0,230,45.0,5.0,8.0,3.0,16.0,0.0,20.0,7.0,140.0,6.0,38,13.0,0,0.0,33.0,8.0,10.0,0.0,25.0,2.0
1000,1.0,221,beverages,iced nonfat caramel mocha (medium),16.0,270,45.0,5.0,8.0,3.0,16.0,0.0,20.0,7.0,170.0,7.0,47,16.0,1,2.0,41.0,10.0,15.0,0.0,30.0,2.0
1000,1.0,222,beverages,iced nonfat caramel mocha (large),22.0,370,50.0,6.0,8.0,3.5,17.0,0.0,25.0,8.0,250.0,10.0,65,22.0,1,3.0,59.0,14.0,20.0,0.0,45.0,4.0
1000,1.0,223,beverages,frappe mocha (small),12.0,450,160.0,18.0,28.0,12.0,59.0,1.0,65.0,21.0,125.0,5.0,65,22.0,1,3.0,57.0,7.0,15.0,0.0,20.0,4.0
1000,1.0,224,beverages,frappe mocha (medium),16.0,550,200.0,22.0,34.0,14.0,71.0,1.0,75.0,25.0,160.0,7.0,80,27.0,1,4.0,71.0,9.0,15.0,0.0,25.0,4.0
1000,1.0,225,beverages,frappe mocha (large),22.0,670,240.0,26.0,41.0,17.0,85.0,1.0,90.0,30.0,190.0,8.0,98,33.0,1,4.0,88.0,11.0,20.0,0.0,35.0,4.0
1000,1.0,226,beverages,frappe caramel (small),12.0,450,170.0,19.0,29.0,12.0,60.0,1.0,65.0,22.0,125.0,5.0,64,21.0,0,0.0,57.0,7.0,15.0,0.0,25.0,2.0
1000,1.0,227,beverages,frappe caramel (medium),16.0,550,200.0,23.0,35.0,15.0,73.0,1.0,80.0,27.0,160.0,7.0,79,26.0,0,0.0,71.0,9.0,20.0,0.0,30.0,2.0
1000,1.0,228,beverages,frappe caramel (large),22.0,670,250.0,27.0,42.0,17.0,87.0,1.5,95.0,32.0,190.0,8.0,96,32.0,0,0.0,88.0,11.0,20.0,0.0,35.0,2.0
1000,1.0,229,beverages,frappe chocolate chip (small),12.0,530,200.0,23.0,35.0,14.0,72.0,1.0,65.0,22.0,135.0,6.0,76,25.0,1,5.0,67.0,8.0,15.0,0.0,25.0,4.0
1000,1.0,230,beverages,frappe chocolate chip (medium),16.0,630,240.0,26.0,41.0,17.0,85.0,1.0,80.0,26.0,160.0,7.0,91,30.0,1,5.0,81.0,9.0,15.0,0.0,30.0,4.0
1000,1.0,231,beverages,frappe chocolate chip (large),22.0,760,280.0,31.0,48.0,20.0,101.0,1.5,95.0,32.0,200.0,8.0,111,37.0,1,5.0,99.0,12.0,20.0,0.0,35.0,6.0
1000,1.0,232,beverages,blueberry pomegranate smoothie (small),12.0,220,5.0,0.5,1.0,0.0,0.0,0.0,5.0,1.0,40.0,2.0,50,17.0,3,12.0,44.0,2.0,0.0,2.0,6.0,2.0
1000,1.0,233,beverages,blueberry pomegranate smoothie (medium),16.0,260,5.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,50.0,2.0,62,21.0,4,15.0,54.0,3.0,0.0,4.0,8.0,2.0
1000,1.0,234,beverages,blueberry pomegranate smoothie (large),22.0,340,10.0,1.0,2.0,0.5,3.0,0.0,5.0,2.0,65.0,3.0,79,26.0,5,19.0,70.0,4.0,0.0,4.0,10.0,2.0
1000,1.0,235,beverages,strawberry banana smoothie (small),12.0,210,5.0,0.5,1.0,0.0,0.0,0.0,5.0,1.0,50.0,2.0,47,16.0,3,10.0,44.0,3.0,0.0,30.0,8.0,2.0
1000,1.0,236,beverages,strawberry banana smoothie (medium),16.0,250,5.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,60.0,2.0,58,19.0,3,13.0,54.0,4.0,0.0,35.0,8.0,4.0
1000,1.0,237,beverages,strawberry banana smoothie (large),22.0,330,10.0,1.0,2.0,0.5,3.0,0.0,5.0,2.0,80.0,3.0,74,25.0,4,16.0,70.0,5.0,0.0,45.0,10.0,4.0
1000,1.0,238,beverages,mango pineapple smoothie (small),12.0,210,5.0,0.5,1.0,0.0,0.0,0.0,5.0,1.0,40.0,2.0,50,17.0,1,4.0,46.0,2.0,30.0,20.0,8.0,2.0
1000,1.0,239,beverages,mango pineapple smoothie (medium),16.0,260,10.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,45.0,2.0,61,20.0,1,5.0,56.0,3.0,40.0,25.0,8.0,2.0
1000,1.0,240,beverages,mango pineapple smoothie (large),22.0,340,10.0,1.0,2.0,0.5,3.0,0.0,5.0,2.0,60.0,3.0,78,26.0,2,6.0,72.0,4.0,50.0,30.0,10.0,2.0
1000,1.0,241,beverages,vanilla shake (small),12.0,530,140.0,15.0,24.0,10.0,49.0,1.0,60.0,20.0,160.0,7.0,86,29.0,0,0.0,63.0,11.0,20.0,0.0,40.0,0.0
1000,1.0,242,beverages,vanilla shake (medium),16.0,660,170.0,19.0,29.0,12.0,61.0,1.0,75.0,24.0,200.0,9.0,109,36.0,0,0.0,81.0,14.0,25.0,0.0,50.0,0.0
1000,1.0,243,beverages,vanilla shake (large),22.0,820,210.0,23.0,35.0,15.0,73.0,1.0,90.0,29.0,260.0,11.0,135,45.0,0,0.0,101.0,18.0,30.0,0.0,60.0,0.0
1000,1.0,244,beverages,strawberry shake (small),12.0,550,150.0,16.0,25.0,10.0,52.0,1.0,60.0,21.0,160.0,7.0,90,30.0,0,0.0,79.0,12.0,20.0,0.0,40.0,0.0
1000,1.0,245,beverages,strawberry shake (medium),16.0,690,180.0,20.0,30.0,13.0,63.0,1.0,75.0,25.0,210.0,9.0,114,38.0,0,0.0,100.0,15.0,25.0,0.0,50.0,0.0
1000,1.0,246,beverages,strawberry shake (large),22.0,850,210.0,24.0,36.0,15.0,75.0,1.0,90.0,30.0,260.0,11.0,140,47.0,0,0.0,123.0,18.0,30.0,0.0,70.0,0.0
1000,1.0,247,beverages,chocolate shake (small),12.0,560,150.0,16.0,25.0,10.0,51.0,1.0,60.0,20.0,240.0,10.0,91,30.0,1,5.0,77.0,12.0,20.0,0.0,40.0,8.0
1000,1.0,248,beverages,chocolate shake (medium),16.0,700,180.0,20.0,30.0,12.0,62.0,1.0,75.0,24.0,300.0,13.0,114,38.0,2,6.0,97.0,15.0,25.0,0.0,50.0,10.0
1000,1.0,249,beverages,chocolate shake (large),22.0,850,210.0,23.0,36.0,15.0,74.0,1.0,85.0,29.0,380.0,16.0,141,47.0,2,8.0,120.0,19.0,30.0,0.0,60.0,15.0
1000,1.0,250,beverages,shamrock shake (medium),16.0,660,170.0,19.0,29.0,12.0,61.0,1.0,75.0,24.0,210.0,9.0,109,36.0,0,0.0,93.0,14.0,25.0,0.0,50.0,0.0
1000,1.0,251,beverages,shamrock shake (large),22.0,820,210.0,23.0,35.0,15.0,73.0,1.0,90.0,29.0,260.0,11.0,135,45.0,0,0.0,115.0,18.0,30.0,0.0,60.0,0.0
1000,1.0,252,beverages,mcflurry with m&m candies (small),10.9,650,210.0,23.0,35.0,14.0,72.0,0.5,50.0,17.0,180.0,7.0,96,32.0,1,6.0,89.0,13.0,15.0,0.0,45.0,8.0
1000,1.0,253,beverages,mcflurry with m&m candies (medium),16.2,930,290.0,33.0,50.0,20.0,102.0,1.0,75.0,25.0,260.0,11.0,139,46.0,2,7.0,128.0,20.0,25.0,0.0,70.0,10.0
1000,1.0,254,beverages,mcflurry with m&m candies (snack),7.3,430,140.0,15.0,24.0,10.0,48.0,0.0,35.0,11.0,120.0,5.0,64,21.0,1,4.0,59.0,9.0,10.0,0.0,30.0,4.0
1000,1.0,255,beverages,mcflurry with oreo cookies (small),10.1,510,150.0,17.0,26.0,9.0,44.0,0.5,45.0,14.0,280.0,12.0,80,27.0,1,4.0,64.0,12.0,15.0,0.0,40.0,8.0
1000,1.0,256,beverages,mcflurry with oreo cookies (medium),13.4,690,200.0,23.0,35.0,12.0,58.0,1.0,55.0,19.0,380.0,16.0,106,35.0,1,5.0,85.0,15.0,20.0,0.0,50.0,10.0
1000,1.0,257,beverages,mcflurry with oreo cookies (snack),6.7,340,100.0,11.0,17.0,6.0,29.0,0.0,30.0,9.0,190.0,8.0,53,18.0,1,2.0,43.0,8.0,10.0,0.0,25.0,6.0
1000,1.0,258,beverages,mcflurry with reese's peanut butter cups (medium),14.2,810,290.0,32.0,50.0,15.0,76.0,1.0,60.0,20.0,400.0,17.0,114,38.0,2,9.0,103.0,21.0,20.0,0.0,60.0,6.0
1000,1.0,259,beverages,mcflurry with reese's peanut butter cups (snack),7.1,410,150.0,16.0,25.0,8.0,38.0,0.0,30.0,10.0,200.0,8.0,57,19.0,1,5.0,51.0,10.0,10.0,0.0,30.0,4.0
2000,nan,260,beef & pork sandwich/wraps,bbq rib sandwich,7.336992,580,nan,31.0,nan,10.0,nan,0.0,60.0,nan,1260.0,nan,54,nan,3,nan,18.0,21.0,8.0,4.0,4.0,20.0
2000,nan,261,beef & pork sandwich/wraps,black forest ham sandwich,7.725006,260,nan,4.0,nan,1.5,nan,0.0,30.0,nan,720.0,nan,42,nan,5,nan,8.0,18.0,30.0,15.0,4.0,15.0
2000,nan,262,poultry & fish sandwich/wraps,chicken & bacon ranch melt sandwich,10.017816,530,nan,26.0,nan,10.0,nan,0.5,100.0,nan,1100.0,nan,41,nan,3,nan,6.0,36.0,40.0,25.0,20.0,20.0
2000,nan,263,poultry & fish sandwich/wraps,chicken mango curry sandwich,8.254116,330,nan,7.0,nan,1.5,nan,0.0,50.0,nan,840.0,nan,43,nan,3,nan,9.0,24.0,15.0,20.0,2.0,25.0
2000,nan,264,poultry & fish sandwich/wraps,chicken tikka sandwich,7.23117,290,nan,5.0,nan,1.0,nan,0.0,50.0,nan,720.0,nan,39,nan,2,nan,6.0,23.0,10.0,10.0,0.0,25.0
2000,nan,265,poultry & fish sandwich/wraps,chicken vindaloo sandwich,8.254116,340,nan,9.0,nan,1.0,nan,0.0,50.0,nan,880.0,nan,42,nan,3,nan,7.0,24.0,10.0,15.0,0.0,25.0
2000,nan,266,poultry & fish sandwich/wraps,classic tuna sandwich,7.866102,450,nan,25.0,nan,4.5,nan,0.0,40.0,nan,610.0,nan,38,nan,2,nan,5.0,19.0,15.0,15.0,0.0,20.0
2000,nan,267,beef & pork sandwich/wraps,cold cut combo sandwich,7.513362,320,nan,12.0,nan,3.5,nan,0.0,45.0,nan,1060.0,nan,40,nan,2,nan,5.0,16.0,15.0,15.0,6.0,20.0
2000,nan,268,beef & pork sandwich/wraps,genoa salami sandwich,7.336992,430,nan,23.0,nan,8.0,nan,0.0,60.0,nan,1180.0,nan,40,nan,2,nan,5.0,18.0,15.0,25.0,4.0,20.0
2000,nan,269,beef & pork sandwich/wraps,italian b.m.t. sandwich,7.513362,380,nan,17.0,nan,6.0,nan,0.0,50.0,nan,1100.0,nan,40,nan,3,nan,5.0,19.0,15.0,20.0,4.0,20.0
2000,nan,270,beef & pork sandwich/wraps,meatball marinara sandwich,7.23117,420,nan,18.0,nan,7.0,nan,1.0,40.0,nan,1040.0,nan,47,nan,4,nan,7.0,19.0,10.0,10.0,6.0,20.0
2000,nan,271,beef & pork sandwich/wraps,ham & jack slider sandwich,2.186988,150,nan,4.5,nan,2.0,nan,0.0,20.0,nan,470.0,nan,18,nan,1,nan,1.0,8.0,2.0,0.0,4.0,6.0
2000,nan,272,beef & pork sandwich/wraps,italian spice slider sandwich,2.257536,230,nan,14.0,nan,5.0,nan,0.0,30.0,nan,690.0,nan,18,nan,1,nan,2.0,8.0,2.0,6.0,4.0,8.0
2000,nan,273,beef & pork sandwich/wraps,little cheesesteak slider sandwich,2.257536,170,nan,7.0,nan,2.0,nan,0.0,15.0,nan,430.0,nan,19,nan,1,nan,2.0,7.0,2.0,4.0,2.0,6.0
2000,nan,274,poultry & fish sandwich/wraps,little turkey slider sandwich,2.504454,200,nan,10.0,nan,2.5,nan,0.0,25.0,nan,490.0,nan,18,nan,1,nan,1.0,9.0,8.0,0.0,4.0,6.0
2000,nan,275,poultry & fish sandwich/wraps,southwest chicken club sandwich,10.300008,550,nan,27.0,nan,9.0,nan,0.0,95.0,nan,1230.0,nan,43,nan,5,nan,7.0,34.0,25.0,25.0,20.0,20.0
2000,nan,276,beef & pork sandwich/wraps,steak club sandwich,7.93665,490,nan,25.0,nan,7.0,nan,0.0,70.0,nan,1330.0,nan,40,nan,2,nan,6.0,27.0,15.0,10.0,6.0,20.0
2000,nan,277,beef & pork sandwich/wraps,ultimate steak sandwich,7.619184,600,nan,35.0,nan,14.0,nan,1.0,80.0,nan,1330.0,nan,42,nan,3,nan,6.0,31.0,30.0,8.0,20.0,20.0
2000,nan,278,poultry & fish sandwich/wraps,oven roasted chicken sandwich,8.218842,260,nan,3.5,nan,1.0,nan,0.0,45.0,nan,520.0,nan,40,nan,5,nan,7.0,23.0,30.0,20.0,4.0,15.0
2000,nan,279,veggie sandwich/wraps,paneer tikka sandwich,9.241788,570,nan,30.0,nan,16.0,nan,0.5,70.0,nan,720.0,nan,48,nan,3,nan,7.0,29.0,25.0,20.0,4.0,40.0
2000,nan,280,beef & pork sandwich/wraps,roast beef sandwich,8.218842,280,nan,4.5,nan,1.5,nan,0.0,45.0,nan,630.0,nan,40,nan,6,nan,7.0,25.0,30.0,15.0,2.0,20.0
2000,nan,281,poultry & fish sandwich/wraps,rotisserie style chicken sandwich,8.712678,310,nan,6.0,nan,2.5,nan,0.0,55.0,nan,520.0,nan,40,nan,5,nan,7.0,28.0,30.0,15.0,2.0,15.0
2000,nan,282,beef & pork sandwich/wraps,spicy italian sandwich,7.336992,450,nan,24.0,nan,9.0,nan,0.0,60.0,nan,1240.0,nan,40,nan,3,nan,5.0,18.0,15.0,25.0,4.0,20.0
2000,nan,283,beef & pork sandwich/wraps,steak & cheese sandwich,5.679114,340,nan,10.0,nan,4.5,nan,0.0,50.0,nan,1060.0,nan,39,nan,2,nan,5.0,22.0,6.0,8.0,6.0,20.0
2000,nan,284,poultry & fish sandwich/wraps,subway club sandwich,8.46576,280,nan,4.0,nan,1.0,nan,0.0,45.0,nan,780.0,nan,41,nan,5,nan,7.0,25.0,30.0,15.0,4.0,20.0
2000,nan,285,poultry & fish sandwich/wraps,sweet onion chicken teriyaki sandwich,9.34761,320,nan,4.0,nan,1.0,nan,0.0,50.0,nan,720.0,nan,52,nan,5,nan,16.0,25.0,30.0,20.0,4.0,15.0
2000,nan,286,poultry & fish sandwich/wraps,turkey & bacon guacamole sandwich,18.025014,780,nan,27.0,nan,6.0,nan,0.0,90.0,nan,2200.0,nan,87,nan,9,nan,11.0,49.0,30.0,45.0,10.0,35.0
2000,nan,287,poultry & fish sandwich/wraps,turkey breast sandwich,7.725006,250,nan,3.0,nan,0.5,nan,0.0,30.0,nan,690.0,nan,41,nan,5,nan,6.0,20.0,30.0,15.0,4.0,15.0
